id,date,mdsLatency,pubLatency,netLatency
865,2016-09-27 13:58:39.913,6.455656,0.069824,0.004266
866,2016-09-27 13:58:39.913,6.467900,0.082068,0.003618
867,2016-09-27 13:58:39.913,6.462439,0.076607,0.003540
868,2016-09-27 13:58:39.913,6.471538,0.085706,0.003533
869,2016-09-27 13:58:39.913,6.460288,0.074456,0.004528
870,2016-09-27 13:58:39.913,6.408866,0.023034,0.003423
871,2016-09-27 13:58:39.913,6.477429,0.091597,0.005783
872,2016-09-27 13:58:39.913,6.467335,0.081503,0.004784
873,2016-09-27 13:58:39.913,6.426009,0.040177,0.003718
874,2016-09-27 13:58:39.913,6.412729,0.026897,0.003731
875,2016-09-27 13:58:39.913,6.463884,0.078052,0.003474
876,2016-09-27 13:58:39.913,6.481009,0.095177,0.003461
877,2016-09-27 13:58:39.913,6.472240,0.086408,0.004792
878,2016-09-27 13:58:39.913,6.430615,0.044783,0.004491
879,2016-09-27 13:58:39.913,6.416575,0.030743,0.003734
880,2016-09-27 13:58:39.913,6.468346,0.082514,0.004351
881,2016-09-27 13:58:39.913,6.485085,0.099253,0.003968
882,2016-09-27 13:58:39.913,6.476414,0.090582,0.004068
883,2016-09-27 13:58:39.913,6.421022,0.035190,0.004340
884,2016-09-27 13:58:39.913,6.435567,0.049735,0.004743
885,2016-09-27 13:58:39.913,6.472792,0.086960,0.004341
886,2016-09-27 13:58:39.913,6.488854,0.103022,0.003645
887,2016-09-27 13:58:39.913,6.425154,0.039322,0.004027
888,2016-09-27 13:58:39.913,6.480403,0.094571,0.003885
889,2016-09-27 13:58:39.913,6.441057,0.055225,0.005280
890,2016-09-27 13:58:39.913,6.476383,0.090551,0.003484
891,2016-09-27 13:58:39.913,6.493497,0.107665,0.004541
892,2016-09-27 13:58:39.913,6.429402,0.043570,0.004132
893,2016-09-27 13:58:39.913,6.445168,0.059336,0.003985
894,2016-09-27 13:58:39.913,6.484516,0.098684,0.004009
895,2016-09-27 13:58:39.913,6.498201,0.112369,0.004596
896,2016-09-27 13:58:39.913,6.480714,0.094882,0.004218
897,2016-09-27 13:58:39.913,6.433774,0.047942,0.004268
898,2016-09-27 13:58:39.913,6.449337,0.063505,0.004027
899,2016-09-27 13:58:39.913,6.488494,0.102662,0.003868
900,2016-09-27 13:58:39.913,6.502378,0.116546,0.004067
901,2016-09-27 13:58:39.913,6.484498,0.098666,0.003596
902,2016-09-27 13:58:39.913,6.438374,0.052542,0.004481
903,2016-09-27 13:58:39.913,6.453352,0.067520,0.003872
904,2016-09-27 13:58:39.913,6.492659,0.106827,0.004049
905,2016-09-27 13:58:39.913,6.489126,0.103294,0.004462
906,2016-09-27 13:58:39.913,6.442891,0.057059,0.004408
907,2016-09-27 13:58:39.913,6.457901,0.072069,0.004436
908,2016-09-27 13:58:39.913,6.497115,0.111283,0.004343
909,2016-09-27 13:58:39.913,6.494196,0.108364,0.004869
910,2016-09-27 13:58:39.913,6.446708,0.060876,0.003710
911,2016-09-27 13:58:39.913,6.461870,0.076038,0.003862
912,2016-09-27 13:58:39.913,6.500880,0.115048,0.003659
913,2016-09-27 13:58:39.913,6.498784,0.112952,0.004475
914,2016-09-27 13:58:39.913,6.450740,0.064908,0.003921
915,2016-09-27 13:58:39.913,6.465966,0.080134,0.003985
916,2016-09-27 13:58:39.913,6.505177,0.119345,0.004176
917,2016-09-27 13:58:39.913,6.503087,0.117255,0.004184
918,2016-09-27 13:58:39.913,6.454916,0.069084,0.004066
919,2016-09-27 13:58:39.913,6.470288,0.084456,0.004207
920,2016-09-27 13:58:39.913,6.509425,0.123593,0.004142
921,2016-09-27 13:58:39.913,6.507360,0.121528,0.004171
922,2016-09-27 13:58:39.913,6.459123,0.073291,0.004097
923,2016-09-27 13:58:39.913,6.474662,0.088830,0.004266
924,2016-09-27 13:58:39.913,6.513689,0.127857,0.004153
925,2016-09-27 13:58:39.913,6.510869,0.125037,0.003386
926,2016-09-27 13:58:39.913,6.463158,0.077326,0.003919
927,2016-09-27 13:58:39.913,6.479529,0.093697,0.004759
928,2016-09-27 13:58:39.913,6.517659,0.131827,0.003854
929,2016-09-27 13:58:39.913,6.515043,0.129211,0.004054
930,2016-09-27 13:58:39.913,6.467432,0.081600,0.004164
931,2016-09-27 13:58:39.913,6.483520,0.097688,0.003880
932,2016-09-27 13:58:39.913,6.519001,0.133169,0.003837
933,2016-09-27 13:58:39.913,6.471223,0.085391,0.003669
934,2016-09-27 13:58:39.913,6.487004,0.101172,0.003364
935,2016-09-27 13:58:39.913,6.475363,0.089531,0.004024
936,2016-09-27 13:58:39.913,6.491714,0.105882,0.004600
937,2016-09-27 13:58:39.913,6.479264,0.093432,0.003786
938,2016-09-27 13:58:39.913,6.496598,0.110766,0.004768
939,2016-09-27 13:58:39.913,6.482832,0.097000,0.003442
940,2016-09-27 13:58:39.913,6.500771,0.114939,0.004062
941,2016-09-27 13:58:39.913,6.486639,0.100807,0.003697
942,2016-09-27 13:58:39.913,6.505085,0.119253,0.004060
943,2016-09-27 13:58:39.913,6.490671,0.104839,0.003916
944,2016-09-27 13:58:39.913,6.509102,0.123270,0.003725
945,2016-09-27 13:58:39.913,6.495016,0.109184,0.004210
946,2016-09-27 13:58:39.913,6.512915,0.127083,0.003690
947,2016-09-27 13:58:39.913,6.498713,0.112881,0.003576
948,2016-09-27 13:58:39.913,6.502885,0.117053,0.004054
949,2016-09-27 13:58:39.917,4.222415,0.014392,0.005288
950,2016-09-27 13:58:39.917,4.225029,0.017006,0.004736
951,2016-09-27 13:58:39.917,4.226490,0.018467,0.003911
952,2016-09-27 13:58:39.917,4.229131,0.021108,0.003938
953,2016-09-27 13:58:39.917,4.230578,0.022555,0.003973
954,2016-09-27 13:58:39.917,4.228433,0.020410,0.004730
955,2016-09-27 13:58:39.917,4.232983,0.024960,0.003730
956,2016-09-27 13:58:39.917,4.234955,0.026932,0.004261
957,2016-09-27 13:58:39.917,4.232399,0.024376,0.003791
958,2016-09-27 13:58:39.917,4.235188,0.027165,0.005709
959,2016-09-27 13:58:39.917,4.236456,0.028433,0.003356
960,2016-09-27 13:58:39.917,4.239387,0.031364,0.004314
961,2016-09-27 13:58:39.917,4.237213,0.029190,0.004701
962,2016-09-27 13:58:39.917,4.239583,0.031560,0.004211
963,2016-09-27 13:58:39.917,4.232301,0.024278,0.005088
964,2016-09-27 13:58:39.917,4.243534,0.035511,0.004043
965,2016-09-27 13:58:39.917,4.241328,0.033305,0.004004
966,2016-09-27 13:58:39.917,4.243912,0.035889,0.004217
967,2016-09-27 13:58:39.917,4.237638,0.029615,0.005173
968,2016-09-27 13:58:39.917,4.247235,0.039212,0.003599
969,2016-09-27 13:58:39.917,4.247849,0.039826,0.003824
970,2016-09-27 13:58:39.917,4.245128,0.037105,0.003692
971,2016-09-27 13:58:39.917,4.241462,0.033439,0.003713
972,2016-09-27 13:58:39.917,4.241236,0.033213,0.004663
973,2016-09-27 13:58:39.917,4.245718,0.037695,0.004363
974,2016-09-27 13:58:39.917,4.249588,0.041565,0.003760
975,2016-09-27 13:58:39.917,4.251087,0.043064,0.003740
976,2016-09-27 13:58:39.917,4.254005,0.045982,0.004311
977,2016-09-27 13:58:39.917,4.254746,0.046723,0.003550
978,2016-09-27 13:58:39.917,4.252125,0.044102,0.004155
979,2016-09-27 13:58:39.917,4.257792,0.049769,0.003679
980,2016-09-27 13:58:39.917,4.259256,0.051233,0.004404
981,2016-09-27 13:58:39.917,4.256456,0.048433,0.004188
982,2016-09-27 13:58:39.917,4.262401,0.054378,0.004501
983,2016-09-27 13:58:39.917,4.250336,0.042313,0.005098
984,2016-09-27 13:58:39.917,4.260370,0.052347,0.003796
985,2016-09-27 13:58:39.917,4.266781,0.058758,0.004272
986,2016-09-27 13:58:39.917,4.254508,0.046485,0.004070
987,2016-09-27 13:58:39.917,4.264590,0.056567,0.004109
988,2016-09-27 13:58:39.917,4.271318,0.063295,0.004429
989,2016-09-27 13:58:39.917,4.245324,0.037301,0.003733
990,2016-09-27 13:58:39.917,4.258869,0.050846,0.004256
991,2016-09-27 13:58:39.917,4.275492,0.067469,0.004059
992,2016-09-27 13:58:39.917,4.249856,0.041833,0.004421
993,2016-09-27 13:58:39.917,4.263453,0.055430,0.004471
994,2016-09-27 13:58:39.917,4.278718,0.070695,0.003122
995,2016-09-27 13:58:39.917,4.263319,0.055296,0.003948
996,2016-09-27 13:58:39.917,4.253419,0.045396,0.003451
997,2016-09-27 13:58:39.917,4.266886,0.058863,0.003325
998,2016-09-27 13:58:39.917,4.282838,0.074815,0.004017
999,2016-09-27 13:58:39.917,4.268310,0.060287,0.003601
1000,2016-09-27 13:58:39.917,4.258471,0.050448,0.004944
